"timeframe","geo2010","geo2010_nf","start_date","end_date","PctUnemployed","Pct16andOverEmployed","PctUnemployed_m","Pct16andOverEmployed_m","ucounty","indc"
1990,"VA Tract 059 4805.02",51059480502,"01JAN1990","31DEC1990",1.7,84,".",".","Fairfax",0
1990,"VA Tract 059 4805.03",51059480503,"01JAN1990","31DEC1990",1.6,84,".",".","Fairfax",0
1990,"VA Tract 059 4805.04",51059480504,"01JAN1990","31DEC1990",1.6,84,".",".","Fairfax",0
1990,"VA Tract 059 4805.05",51059480505,"01JAN1990","31DEC1990",1.6,84,".",".","Fairfax",0
1990,"VA Tract 059 4808.01",51059480801,"01JAN1990","31DEC1990",2.6,85,".",".","Fairfax",0
1990,"VA Tract 059 4808.02",51059480802,"01JAN1990","31DEC1990",2.5,85,".",".","Fairfax",0
1990,"VA Tract 059 4809.01",51059480901,"01JAN1990","31DEC1990",2.3,84,".",".","Fairfax",0
1990,"VA Tract 059 4809.02",51059480902,"01JAN1990","31DEC1990",2.3,84,".",".","Fairfax",0
1990,"VA Tract 059 4809.03",51059480903,"01JAN1990","31DEC1990",2.3,84,".",".","Fairfax",0
1990,"VA Tract 059 4810",51059481000,"01JAN1990","31DEC1990",2.0,81,".",".","Fairfax",0
1990,"VA Tract 059 4811.01",51059481101,"01JAN1990","31DEC1990","i","i",".",".","Fairfax",0
1990,"VA Tract 059 4811.02",51059481102,"01JAN1990","31DEC1990",2.9,81,".",".","Fairfax",0
1990,"VA Tract 059 4811.03",51059481103,"01JAN1990","31DEC1990",2.9,81,".",".","Fairfax",0
1990,"VA Tract 059 4811.04",51059481104,"01JAN1990","31DEC1990",2.9,81,".",".","Fairfax",0
1990,"VA Tract 059 4811.05",51059481105,"01JAN1990","31DEC1990",2.9,81,".",".","Fairfax",0
1990,"VA Tract 059 4811.06",51059481106,"01JAN1990","31DEC1990",2.9,81,".",".","Fairfax",0
1990,"VA Tract 059 4812.01",51059481201,"01JAN1990","31DEC1990",3.0,79,".",".","Fairfax",0
1990,"VA Tract 059 4812.02",51059481202,"01JAN1990","31DEC1990",3.0,79,".",".","Fairfax",0
1990,"VA Tract 059 4814",51059481400,"01JAN1990","31DEC1990",1.8,77,".",".","Fairfax",0
1990,"VA Tract 059 4815",51059481500,"01JAN1990","31DEC1990",3.3,75,".",".","Fairfax",0
1990,"VA Tract 059 4816",51059481600,"01JAN1990","31DEC1990",1.7,73,".",".","Fairfax",0
1990,"VA Tract 059 4817.01",51059481701,"01JAN1990","31DEC1990",1.8,83,".",".","Fairfax",0
1990,"VA Tract 059 4817.02",51059481702,"01JAN1990","31DEC1990",1.8,83,".",".","Fairfax",0
1990,"VA Tract 059 4819",51059481900,"01JAN1990","31DEC1990",3.6,74,".",".","Fairfax",0
1990,"VA Tract 059 4820.01",51059482001,"01JAN1990","31DEC1990",2.0,81,".",".","Fairfax",0
1990,"VA Tract 059 4820.02",51059482002,"01JAN1990","31DEC1990",2.0,82,".",".","Fairfax",0
1990,"VA Tract 059 4821",51059482100,"01JAN1990","31DEC1990",2.2,74,".",".","Fairfax",0
1990,"VA Tract 059 4822.01",51059482201,"01JAN1990","31DEC1990",4.2,74,".",".","Fairfax",0
1990,"VA Tract 059 4822.02",51059482202,"01JAN1990","31DEC1990",4.2,74,".",".","Fairfax",0
1990,"VA Tract 059 4822.03",51059482203,"01JAN1990","31DEC1990",4.2,74,".",".","Fairfax",0
1990,"VA Tract 059 4823.01",51059482301,"01JAN1990","31DEC1990",2.5,82,".",".","Fairfax",0
1990,"VA Tract 059 4823.02",51059482302,"01JAN1990","31DEC1990",2.5,82,".",".","Fairfax",0
1990,"VA Tract 059 4823.03",51059482303,"01JAN1990","31DEC1990",2.4,82,".",".","Fairfax",0
1990,"VA Tract 059 4824",51059482400,"01JAN1990","31DEC1990",1.5,82,".",".","Fairfax",0
1990,"VA Tract 059 4825.01",51059482501,"01JAN1990","31DEC1990",2.6,79,".",".","Fairfax",0
1990,"VA Tract 059 4825.02",51059482502,"01JAN1990","31DEC1990",2.6,79,".",".","Fairfax",0
1990,"VA Tract 059 4825.03",51059482503,"01JAN1990","31DEC1990",2.6,79,".",".","Fairfax",0
1990,"VA Tract 059 4825.04",51059482504,"01JAN1990","31DEC1990",2.6,79,".",".","Fairfax",0
1990,"VA Tract 059 4826.01",51059482601,"01JAN1990","31DEC1990",3.3,80,".",".","Fairfax",0
1990,"VA Tract 059 4826.02",51059482602,"01JAN1990","31DEC1990",3.3,80,".",".","Fairfax",0
1990,"VA Tract 059 4901.01",51059490101,"01JAN1990","31DEC1990",3.0,82,".",".","Fairfax",0
1990,"VA Tract 059 4901.03",51059490103,"01JAN1990","31DEC1990",3.0,82,".",".","Fairfax",0
1990,"VA Tract 059 4905.01",51059490501,"01JAN1990","31DEC1990",2.5,77,".",".","Fairfax",0
1990,"VA Tract 059 4905.02",51059490502,"01JAN1990","31DEC1990",2.5,77,".",".","Fairfax",0
1990,"VA Tract 059 4910",51059491000,"01JAN1990","31DEC1990",0.9,78,".",".","Fairfax",0
1990,"VA Tract 059 4911.01",51059491101,"01JAN1990","31DEC1990",1.9,82,".",".","Fairfax",0
1990,"VA Tract 059 4911.02",51059491102,"01JAN1990","31DEC1990",1.9,82,".",".","Fairfax",0
1990,"VA Tract 059 4911.03",51059491103,"01JAN1990","31DEC1990",1.9,82,".",".","Fairfax",0
1990,"VA Tract 059 4912.01",51059491201,"01JAN1990","31DEC1990",1.3,88,".",".","Fairfax",0
1990,"VA Tract 059 4912.02",51059491202,"01JAN1990","31DEC1990",1.2,88,".",".","Fairfax",0
1990,"VA Tract 059 4913.01",51059491301,"01JAN1990","31DEC1990",3.2,84,".",".","Fairfax",0
1990,"VA Tract 059 4913.02",51059491302,"01JAN1990","31DEC1990",3.2,84,".",".","Fairfax",0
1990,"VA Tract 059 4913.03",51059491303,"01JAN1990","31DEC1990",3.2,84,".",".","Fairfax",0
1990,"VA Tract 059 4914.01",51059491401,"01JAN1990","31DEC1990",2.4,85,".",".","Fairfax",0
1990,"VA Tract 059 4914.02",51059491402,"01JAN1990","31DEC1990",2.4,85,".",".","Fairfax",0
1990,"VA Tract 059 4914.03",51059491403,"01JAN1990","31DEC1990",2.4,85,".",".","Fairfax",0
1990,"VA Tract 059 4914.04",51059491404,"01JAN1990","31DEC1990",2.4,85,".",".","Fairfax",0
1990,"VA Tract 059 4914.05",51059491405,"01JAN1990","31DEC1990",2.4,85,".",".","Fairfax",0
1990,"VA Tract 059 4915.01",51059491501,"01JAN1990","31DEC1990",1.5,80,".",".","Fairfax",0
1990,"VA Tract 059 4915.02",51059491502,"01JAN1990","31DEC1990",1.5,80,".",".","Fairfax",0
1990,"VA Tract 059 4916.01",51059491601,"01JAN1990","31DEC1990",1.6,83,".",".","Fairfax",0
1990,"VA Tract 059 4916.02",51059491602,"01JAN1990","31DEC1990",1.6,83,".",".","Fairfax",0
1990,"VA Tract 059 4917.01",51059491701,"01JAN1990","31DEC1990",4.4,81,".",".","Fairfax",0
1990,"VA Tract 059 4917.02",51059491702,"01JAN1990","31DEC1990",4.4,81,".",".","Fairfax",0
1990,"VA Tract 059 4917.03",51059491703,"01JAN1990","31DEC1990",4.4,81,".",".","Fairfax",0
1990,"VA Tract 059 4917.04",51059491704,"01JAN1990","31DEC1990",4.4,81,".",".","Fairfax",0
1990,"VA Tract 059 4917.05",51059491705,"01JAN1990","31DEC1990",4.4,81,".",".","Fairfax",0
1990,"VA Tract 059 4918.01",51059491801,"01JAN1990","31DEC1990",1.7,81,".",".","Fairfax",0
1990,"VA Tract 059 4918.02",51059491802,"01JAN1990","31DEC1990",1.7,81,".",".","Fairfax",0
